0.10428169601000105,0.1627746299559863,0.5087240492675472,0.5947626525731299,0.6158449777307684,0.23476010975156508,0.4444444444444444,4
0.26523596207938327,0.04119892673317763,0.4529017590373082,0.5053417073838612,0.5466472502540753,0.19187759729975976,0.3333333333333333,3
0.42368996770496925,0.013538235769646143,0.5186561570430338,0.589180593754432,0.6130649660986853,0.3270850209090541,0.3333333333333333,6
0.3137826856964267,0.021253565829052228,0.6031975337503108,0.49812137332483797,0.6058055180628302,0.2220942514184298,0.2222222222222222,5
0.2191374101468903,0.05545316417383855,0.43655079603608155,0.4893726497138954,0.5290432319185242,0.1882777836523028,0.3333333333333333,6
0.05026565267215335,0.3485415842369501,0.540721957531579,0.587733690983658,0.6179599491803056,0.20550368424971732,0.3333333333333333,2
0.24002500260443796,0.047884318729753864,0.44499583055943137,0.4245098148421753,0.48768016161977656,0.1322424925167519,0.2222222222222222,1
0.534639024898427,0.009437415032486698,0.3378980990435602,0.4334641282855039,0.4571822305075224,0.21287529041274722,0.4444444444444444,3
0.1747056985102615,0.04968402124104492,0.3915105469978217,0.7443631207352721,0.6124504320152356,0.7911647503941744,0.6666666666666666,4
0.3524846338160225,0.021283362134106937,0.541430248513925,0.6447191058143878,0.6529211701396131,0.3424275578740818,0.4444444444444444,3
0.418012292947182,0.01455355760888671,0.4630322067692469,0.5881254806788262,0.5692567240356301,0.34027654346374475,0.4444444444444444,6
0.6474632774247318,0.004341796514475956,0.6635139199902236,0.6935660884258111,0.731724888686443,0.4141688084499074,0.3333333333333333,3
0.37009063444108764,0.020597656169357343,0.5165833591985804,0.5481207392205086,0.5739689679134874,0.2331725192288663,0.3333333333333333,6
0.4279091572038754,0.01584863612764513,0.43565859210707014,0.5015937263434161,0.5056047967142047,0.22027299727341335,0.3333333333333333,1
0.24622356495468278,0.048703507068750714,0.4858496469764256,0.5413665330552213,0.5681833718744532,0.19629986419877202,0.3333333333333333,7
0.16829878112303365,0.08260761440469651,0.5115528628925753,0.5609168772555924,0.5900123964879028,0.21900833660907784,0.3333333333333333,4
0.5360454213980623,0.008564683348771767,0.5339939848583982,0.5909937318211415,0.6196048716254098,0.3030150295414709,0.3333333333333333,6
0.4006146473590999,0.018281733616009432,0.5551445930760048,0.5339886003745224,0.6076493524868715,0.19367090742191206,0.2222222222222222,3
0.34175434941139704,0.02435606232212902,0.48351375477530223,0.5153982963457033,0.5579248232920477,0.21151404709682442,0.3333333333333333,5
0.13355557870611523,0.1191374542675951,0.5088351554826234,0.5597327396296176,0.5899644333327932,0.20425256662227886,0.3333333333333333,6
0.3344098343577456,0.02389699263022785,0.4893183200989936,0.6087348167070709,0.6059699478516026,0.3228710928087309,0.4444444444444444,6
0.27685175539118656,0.03836237337864484,0.3656463260556906,0.4329707787322574,0.46865832879264496,0.1661306658364776,0.3333333333333333,5
0.03474320241691843,0.4598444885273213,0.5028321003011978,0.5563988945099291,0.5888870894454015,0.1921597447057968,0.3333333333333333,6
0.155693301385561,0.09693468769343853,0.34653327936179096,0.44943540638024154,0.4787422008440435,0.17661579546491704,0.4444444444444444,3
0.2647671632461715,0.041507806830401,0.43854058377086064,0.5015460944019842,0.5214587523274173,0.19329021121028797,0.3333333333333333,5
0.0994895301593916,0.17392505011190174,0.4376509009870706,0.5418086193496491,0.5604505062260525,0.2146043842600893,0.4444444444444444,2
0.022710699031149077,0.5783334648771741,0.4635370301650962,0.5093134604273631,0.5494522487819994,0.1712575856766741,0.3333333333333333,2
0.08172726325658923,0.2182102079072041,0.4485100694631123,0.5169511670773284,0.5412615757576978,0.18674283722431215,0.3333333333333333,5
